Date,Open,High,Low,Close,Volume
2022-07-07,1989.49,1995.45,1941.86,1966.67,597823.53860036
2022-07-06,1960.72,2016.28,1935.91,2000.41,671392.51755826
2022-07-05,1933.93,1979.57,1913.09,1947.82,510951.6757761
2022-07-04,1926.98,1973.62,1873.4,1926.98,671896.41467441
2022-07-01,1976.59,1976.59,1867.44,1902.17,789909.11927674
2022-06-30,1971.63,1993.46,1936.9,1962.7,543503.42947939
2022-06-29,2044.07,2060.94,1954.76,1966.67,925961.34063724
2022-06-28,2030.18,2154.21,2014.3,2084.75,1138706.7030758
2022-06-27,2033.15,2043.08,1966.67,2025.22,664237.17850893
2022-06-24,1981.56,2005.37,1927.97,1999.42,600947.70072049
2022-06-23,1950.8,2065.9,1948.81,1965.68,1091038.035888
2022-06-22,1974.61,1977.59,1863.48,1948.81,1057881.6056453
2022-06-21,1991.48,2009.34,1916.07,1979.57,1064835.3858482
2022-06-20,2062.92,2121.46,1957.74,1976.59,1530234.7623243
2022-06-17,1934.92,2043.08,1932.93,2021.25,1544746.9992694
2022-06-16,1934.92,2038.11,1902.17,1977.59,1653891.1146275
2022-06-15,2004.38,2089.71,1867.44,1895.23,2027581.2159644
2022-06-14,1803.94,1887.29,1798.98,1885.31,729542.24476197
2022-06-13,1874.39,1898.2,1830.73,1835.69,669477.70851689
2022-06-10,1929.96,1952.78,1903.17,1914.08,565171.00547384
2022-06-09,1952.78,2017.28,1908.13,1932.93,1223260.6391657
2022-06-08,1916.07,1958.73,1801.96,1952.78,1633432.8917118
2022-06-07,1909.12,1943.85,1856.53,1876.38,1766260.171529
2022-06-06,1684.87,1939.88,1676.93,1919.04,3726319.1739292
2022-06-03,1650.14,1698.76,1609.46,1680.9,733976.53938409
2022-06-02,1680.9,1685.86,1593.58,1630.29,740627.98131727
2022-06-01,1647.16,1678.91,1627.32,1663.04,603870.30399416
2022-05-31,1672.96,1712.65,1640.22,1640.22,793637.95793625
2022-05-30,1747.38,1751.35,1638.23,1672.96,1682109.3531319
2022-05-27,1637.24,1753.33,1623.35,1746.39,1355987.1395596
2022-05-26,1584.65,1666.01,1584.65,1637.24,973630.00782503
2022-05-25,1557.86,1604.49,1544.96,1582.66,816514.88700946
2022-05-24,1529.08,1557.86,1508.24,1556.87,659601.32504035
2022-05-23,1489.39,1556.87,1470.54,1549.92,767737.64616614
2022-05-20,1436.8,1496.34,1416.96,1492.37,837376.22761807
2022-05-19,1409.02,1434.82,1372.3,1430.85,1034500.779456
2022-05-18,1426.88,1483.44,1396.12,1473.52,824778.79971432
2022-05-17,1317.73,1443.75,1315.74,1426.88,984917.30322679
2022-05-16,1383.22,1389.17,1320.71,1320.71,425893.84256998
2022-05-13,1336.58,1349.48,1320.71,1346.51,566682.69682229
2022-05-12,1331.62,1360.4,1307.81,1324.68,723697.03821463
2022-05-11,1325.67,1357.42,1288.95,1354.44,974033.12551795
2022-05-10,1304.83,1356.43,1247.28,1324.68,1118550.8184298
2022-05-09,1237.36,1357.42,1190.72,1334.6,2236396.1808969
2022-05-06,1401.08,1406.04,1319.71,1335.59,1473596.7264691
2022-05-02,1381.23,1383.22,1337.57,1371.31,449677.78645226
2022-04-28,1377.27,1381.23,1348.49,1367.34,319672.33048556
2022-04-27,1393.14,1393.14,1346.51,1386.2,580187.13953511
2022-04-26,1427.87,1430.85,1394.13,1415.96,261119.48558893
2022-04-25,1411.0,1432.83,1396.12,1404.06,435367.1083536
2022-04-22,1478.48,1483.44,1444.74,1454.66,373790.88076007
2022-04-21,1527.1,1535.04,1474.51,1498.32,515789.08809114
2022-04-20,1573.73,1581.67,1527.1,1540.99,276941.85503604
2022-04-19,1576.71,1586.63,1511.22,1555.87,389512.47078395
2022-04-18,1637.24,1644.18,1554.88,1557.86,598831.33283266
2022-04-15,1662.05,1700.74,1647.16,1661.05,307276.46142827
2022-04-14,1597.55,1691.81,1593.58,1684.87,578776.22760989
2022-04-13,1574.73,1587.63,1549.92,1578.7,360185.65862402
2022-04-12,1596.56,1616.4,1560.83,1574.73,341339.90648001
2022-04-11,1643.19,1644.18,1609.46,1627.32,219296.02494848
2022-04-08,1645.18,1657.08,1595.56,1635.25,287826.03274488
2022-04-07,1617.39,1643.19,1599.53,1631.29,254568.82307898
2022-04-06,1680.9,1699.75,1632.28,1634.26,408862.12004411
2022-04-05,1704.71,1754.33,1702.73,1711.66,570512.31490503
2022-04-04,1716.62,1725.55,1670.98,1674.95,374697.89556914
2022-04-01,1680.9,1709.67,1655.1,1701.74,448569.21279673
2022-03-31,1643.19,1701.74,1629.3,1682.88,594296.25878731
2022-03-30,1672.96,1698.76,1615.41,1678.91,611327.98131318
2022-03-29,1626.83,1707.23,1609.18,1668.99,913720.67189172
2022-03-28,1621.92,1629.77,1564.07,1626.83,467568.14966405
2022-03-25,1606.23,1659.19,1593.48,1617.02,652657.6227798
2022-03-24,1463.07,1616.03,1454.24,1613.1,805011.92364199
2022-03-23,1426.78,1495.42,1423.84,1472.87,539054.01794379
2022-03-22,1434.63,1443.45,1409.13,1409.13,333773.3873839
2022-03-18,1420.9,1436.58,1408.15,1430.71,492756.95870616
2022-03-17,1426.78,1455.22,1404.23,1447.38,484292.49494907
2022-03-16,1399.32,1403.24,1370.89,1387.56,376195.47779834
2022-03-15,1372.85,1381.67,1328.72,1369.9,376093.69058088
2022-03-14,1372.85,1406.19,1360.1,1372.85,327858.64303453
2022-03-11,1431.68,1431.68,1362.06,1378.73,399447.30632596
2022-03-10,1417.96,1451.3,1412.07,1439.53,490309.0265159
2022-03-09,1411.09,1434.63,1344.41,1359.12,452985.36712267
2022-03-08,1437.57,1497.39,1415.99,1425.8,491227.12706152
2022-03-07,1451.3,1479.74,1436.58,1466.99,490717.18317998
2022-03-04,1568.97,1589.56,1502.29,1512.09,504483.6523932
2022-03-03,1594.46,1624.87,1570.94,1594.46,525389.33594803
2022-03-02,1549.35,1630.75,1547.4,1605.25,957570.80673333
2022-03-01,1495.42,1567.01,1455.22,1563.09,705482.16526004
2022-02-28,1402.27,1512.09,1392.46,1511.11,766158.43260413
2022-02-25,1377.75,1433.65,1377.75,1426.78,636035.06471225
2022-02-24,1412.07,1420.9,1313.04,1342.45,978068.33362408
2022-02-22,1480.72,1488.56,1424.82,1425.8,553126.85660362
2022-02-21,1524.85,1543.47,1485.62,1508.17,433303.14576585
2022-02-18,1527.78,1567.99,1522.88,1552.3,374870.22838286
2022-02-17,1556.22,1575.84,1541.52,1564.07,363040.73968413
2022-02-16,1583.68,1592.51,1541.52,1549.35,459103.68590696
2022-02-15,1555.24,1562.1,1494.44,1557.2,748822.3562201
2022-02-14,1539.55,1587.61,1511.11,1574.86,830812.4637831
2022-02-10,1623.88,1623.88,1554.26,1578.77,841826.64694791
2022-02-09,1637.62,1642.52,1546.42,1588.58,1502642.3640382
2022-02-08,1647.42,1661.14,1594.46,1642.52,1401276.404565
2022-02-07,1629.77,1691.55,1606.23,1643.5,2995494.0071096
2022-02-04,1562.1,1633.69,1461.1,1621.92,4679350.8754403
2022-02-03,1443.45,1561.12,1406.19,1561.12,4913594.5044423
2022-02-02,1249.29,1276.75,1239.49,1266.95,1064239.7794569
2022-02-01,1220.85,1253.21,1198.3,1206.15,658980.52379325
2022-01-31,1158.09,1213.01,1157.11,1196.34,722410.08497998
2022-01-28,1127.7,1137.5,1100.24,1129.66,471136.74904062
2022-01-27,1166.92,1166.92,1094.36,1099.26,559857.91428115
2022-01-26,1158.09,1196.34,1151.23,1182.61,494693.93922064
2022-01-25,1218.89,1232.62,1145.34,1160.06,502750.24631364
2022-01-24,1201.25,1232.62,1183.59,1217.92,410664.05613146
2022-01-21,1197.32,1211.05,1178.69,1206.15,525491.12316549
2022-01-20,1199.28,1219.87,1191.43,1211.05,441665.82230548
2022-01-19,1234.59,1250.28,1211.05,1214.97,527530.89869167
2022-01-18,1269.88,1282.63,1245.37,1254.19,442991.07172095
2022-01-17,1290.48,1299.3,1271.85,1271.85,284823.81372686
2022-01-14,1314.99,1319.89,1266.95,1292.44,708133.67188522
2022-01-13,1372.85,1377.75,1326.76,1330.68,489697.29541689
2022-01-12,1341.46,1387.56,1341.46,1380.69,552515.12550462
2022-01-11,1348.33,1354.21,1298.32,1315.97,614007.70617687
2022-01-07,1392.46,1412.07,1335.59,1354.21,870074.11148504
2022-01-06,1361.08,1428.74,1358.14,1384.62,851921.72177286
2022-01-05,1370.89,1398.34,1355.2,1379.72,528856.14810714
2022-01-04,1392.46,1425.8,1376.77,1387.56,733831.41701464
2021-12-30,1472.87,1506.21,1362.06,1392.46,2026298.2939067
2021-12-29,1568.97,1568.97,1438.55,1448.35,1338560.3616947
2021-12-28,1538.57,1573.87,1521.9,1573.87,591776.77320656
2021-12-27,1515.03,1532.68,1476.79,1524.85,432181.4707853
2021-12-24,1497.39,1527.78,1490.52,1512.09,526102.8542645
2021-12-23,1573.87,1582.69,1476.79,1490.52,1206294.423265
2021-12-22,1477.77,1556.22,1466.99,1553.28,930954.96105829
2021-12-21,1461.1,1479.74,1432.66,1478.75,446764.25332668
2021-12-20,1434.63,1500.33,1432.66,1446.4,677948.21903937
2021-12-17,1451.3,1460.12,1422.86,1446.4,397509.31801725
2021-12-16,1468.95,1488.56,1451.3,1458.16,387107.87374568
2021-12-15,1433.65,1465.02,1430.71,1445.41,391900.9431145
2021-12-14,1476.79,1481.69,1408.15,1441.49,986634.58459863
2021-12-13,1509.16,1524.85,1453.26,1466.0,573930.75294099
2021-12-10,1504.25,1541.52,1492.49,1505.23,493674.05145755
2021-12-09,1533.67,1594.46,1522.88,1524.85,884453.3195915
2021-12-08,1485.62,1527.78,1466.0,1521.9,808683.31803026
2021-12-07,1526.8,1538.57,1476.79,1485.62,730058.23540891
2021-12-06,1543.47,1557.2,1488.56,1513.08,733934.21202633
2021-12-03,1501.31,1556.22,1482.67,1548.38,868748.86206957
2021-12-02,1529.75,1548.38,1490.52,1507.19,1269724.9922459
2021-12-01,1600.35,1617.02,1526.8,1538.57,1643778.9073006
2021-11-30,1722.92,1746.46,1579.76,1583.68,2197314.9283626
2021-11-29,1686.64,1789.6,1658.21,1700.37,2324276.8457477
2021-11-26,1642.52,1701.35,1622.9,1690.56,1154694.350777
2021-11-25,1657.22,1678.8,1591.53,1642.52,1451245.8659851
2021-11-24,1708.22,1716.06,1585.64,1620.95,2024972.0366969
2021-11-22,1747.44,1833.74,1678.8,1708.22,2772979.0873831
2021-11-19,1716.06,1784.7,1706.25,1745.48,2006310.7108974
2021-11-18,1705.28,1724.89,1641.54,1709.2,1275028.0054963
2021-11-17,1682.72,1710.18,1654.29,1702.33,881393.65630224
2021-11-16,1658.21,1712.14,1628.78,1681.74,1381798.7654373
2021-11-15,1613.1,1665.07,1560.14,1659.19,1511615.7638826
2021-11-12,1578.77,1647.42,1574.86,1618.0,1626952.7747982
2021-11-11,1750.38,1756.26,1557.2,1585.64,3829264.3469645
2021-11-10,1660.17,1749.4,1659.19,1741.56,2334781.085031
2021-11-09,1645.45,1684.68,1614.08,1665.07,1700071.2697342
2021-11-08,1716.06,1722.92,1569.95,1640.55,4141010.375813
2021-11-05,1604.28,1686.64,1585.64,1676.84,2495191.6929862
2021-11-04,1499.34,1627.8,1480.72,1607.21,3654474.5309028
2021-11-02,1485.62,1509.16,1453.26,1507.19,1623587.7498565
2021-11-01,1438.55,1509.16,1425.8,1473.85,2265333.9844832
2021-10-29,1463.07,1479.74,1377.75,1409.13,2558825.8364021
2021-10-28,1404.23,1475.81,1395.4,1460.12,2382709.7631307
2021-10-27,1420.9,1426.78,1364.02,1410.11,2528130.4396747
2021-10-26,1372.85,1421.88,1334.61,1415.99,3906767.7546053
2021-10-25,1314.01,1399.32,1294.4,1391.48,4196894.5815825
2021-10-22,1225.76,1342.45,1213.99,1342.45,7403483.1841781
2021-10-21,1127.7,1185.55,1118.87,1154.17,1816835.3172827
2021-10-20,1081.61,1150.25,1069.84,1134.56,1870271.590862
2021-10-19,1013.95,1086.51,1012.96,1080.63,1416980.8620869
2021-10-18,977.66,1024.73,968.839,1014.93,1262178.6290345
2021-10-15,926.677,989.428,926.677,984.526,1556792.1559339
2021-10-14,894.31,912.944,894.31,911.962,246990.21045208
2021-10-13,898.239,902.158,889.408,892.355,187639.19252347
2021-10-12,910.98,914.909,892.355,892.355,215581.29540822
2021-10-11,905.095,916.864,893.327,910.98,277175.66329793
2021-10-08,891.372,913.927,890.39,903.141,290738.55807623
2021-10-07,876.657,895.292,872.738,884.506,288698.78255005
2021-10-06,882.541,897.257,859.987,875.685,332855.28683828
2021-10-05,865.871,873.72,848.229,862.934,322352.05534925
2021-10-04,918.828,918.828,868.818,875.685,362122.6391385
2021-10-01,913.927,925.695,900.194,904.123,255148.30476255
2021-09-30,910.98,927.65,910.007,926.677,348661.53157767
2021-09-29,901.176,911.962,895.292,907.06,255148.30476255
2021-09-28,904.123,910.007,897.257,910.007,251681.49260344
2021-09-27,910.98,920.793,904.123,904.123,262082.93687501
2021-09-24,893.327,912.944,889.408,911.962,361510.90803949
2021-09-22,897.257,906.078,876.657,878.622,377623.52222551
2021-09-21,886.471,903.141,882.541,902.158,247295.57210447
2021-09-17,892.355,915.881,889.408,915.881,271057.34451364
2021-09-16,922.748,924.713,887.453,904.123,576275.89011955
2021-09-15,921.766,933.534,910.98,925.695,384558.15433796
2021-09-14,926.677,926.677,904.123,922.748,650516.06003617
2021-09-13,929.614,929.614,897.257,921.766,890265.26892917
2021-09-10,893.327,913.927,882.541,912.944,879048.51912367
2021-09-09,860.969,883.524,846.264,883.524,694366.19487777
2021-09-08,863.916,867.836,851.166,855.085,299203.02183331
2021-09-07,849.201,859.015,846.264,856.068,241483.6227668
2021-09-06,853.131,853.131,838.415,847.246,179684.67264793
2021-09-03,865.871,865.871,844.299,851.166,348866.11380683
2021-09-02,855.085,863.916,846.264,863.916,276257.56275231
2021-09-01,839.398,853.131,834.496,853.131,292981.90803733
2021-08-31,840.38,844.299,830.576,833.513,250457.0226112
2021-08-30,842.345,851.166,834.496,843.317,265346.1745992
2021-08-27,845.282,845.282,828.612,828.612,303689.72175551
2021-08-26,852.148,862.934,847.246,851.166,483170.81996852
2021-08-25,843.317,866.854,835.478,853.131,798180.08654123
2021-08-24,813.906,836.46,813.906,836.46,362530.79580258
2021-08-23,811.942,822.727,809.004,813.906,193962.09353692
2021-08-20,821.745,832.531,806.057,808.022,318986.02261336
2021-08-19,818.808,827.629,805.075,809.004,302976.20343905
2021-08-18,805.075,832.531,804.093,828.612,269322.93063985
2021-08-17,829.594,832.531,811.942,815.861,277379.23773286
2021-08-16,844.299,851.166,824.692,829.594,351517.62043201
2021-08-13,856.068,862.934,846.264,847.246,334793.27514699
2021-08-12,870.783,873.72,856.068,856.068,400976.13017636
2021-08-11,878.622,880.587,862.934,865.871,491022.54483237
2021-08-10,856.068,881.569,839.398,870.783,813068.23073499
2021-08-06,858.032,864.899,833.513,841.362,719351.42948495
2021-08-05,902.158,919.811,820.763,859.015,1837027.4825211
2021-08-04,1010.03,1023.75,993.358,995.312,337036.62510809
2021-08-03,1005.13,1022.77,1000.21,1013.95,233120.94622717
2021-08-02,1041.4,1041.4,1005.13,1010.03,305729.49728169
2021-07-30,1037.48,1040.42,1004.14,1015.91,407502.60562474
2021-07-29,1035.52,1049.25,1025.72,1045.32,280948.84490366
2021-07-28,1034.54,1045.32,1013.95,1025.72,347744.43882628
2021-07-27,1059.06,1064.94,1030.62,1044.35,440135.99066084
2021-07-26,1054.15,1082.59,1050.22,1071.81,508664.99066301
2021-07-21,1026.7,1045.32,1020.81,1041.4,466344.68746604
2021-07-20,1042.39,1054.15,1010.03,1027.68,869665.95482096
2021-07-19,1078.66,1100.24,1046.3,1061.02,1224446.8129772
2021-07-16,1035.52,1083.57,1027.68,1067.88,1510290.5144671
2021-07-15,1001.2,1036.5,989.428,1028.65,984493.02185499
2021-07-14,1094.36,1100.24,1006.1,1016.88,1845185.5768316
2021-07-13,1040.42,1093.38,1032.58,1084.55,1661829.5097954
2021-07-12,1019.83,1029.63,988.456,1011.0,889551.75061271
2021-07-09,960.99,1016.88,957.07,1003.16,1539659.6539848
2021-07-08,987.473,1013.95,962.955,967.856,1702008.2502487
2021-07-07,955.106,1016.88,951.186,1001.2,2059135.2533777
2021-07-06,916.864,966.874,905.095,960.99,1436153.1395622
2021-07-05,911.962,931.579,895.292,903.141,1763093.6820511
2021-07-02,859.987,873.72,840.38,871.755,829180.84492101
2021-07-01,812.924,847.246,806.057,845.282,580763.59783599
2021-06-30,815.861,817.826,803.12,803.12,80970.219799911
2021-06-29,801.156,822.727,797.236,814.889,195593.71239902
2021-06-28,818.808,819.79,793.307,801.156,176319.64770628
2021-06-25,813.906,818.808,804.093,815.861,146134.19486043
2021-06-24,826.647,827.629,801.156,810.959,332141.76852181
2021-06-23,824.692,837.433,820.763,825.675,174586.24162672
2021-06-22,831.559,836.46,821.745,824.692,217416.48870524
2021-06-21,828.612,840.38,814.889,824.692,313071.278264
2021-06-18,851.166,870.783,843.317,843.317,556391.10212204
2021-06-17,829.594,848.229,826.647,843.317,653269.35387881
2021-06-16,813.906,827.629,812.924,824.692,559144.39596469
2021-06-15,804.093,816.843,802.138,813.906,438707.94623367
2021-06-14,782.521,802.138,781.539,801.156,410256.90726161
2021-06-11,759.967,776.637,759.967,773.7,277175.66329793
2021-06-10,749.181,759.967,744.279,756.047,158269.04521155
2021-06-09,751.145,758.984,748.198,750.163,115948.74201458
2021-06-08,758.012,758.012,749.181,754.083,137466.15666842
2021-06-07,761.931,766.833,753.11,756.047,141952.85659062
2021-06-04,775.664,775.664,761.931,766.833,151335.42089333
2021-06-03,783.503,783.503,773.7,773.7,103201.15277022
2021-06-02,780.566,784.486,770.753,780.566,121455.32969987
2021-06-01,769.78,780.566,761.931,780.566,176727.80437036
2021-05-31,764.868,769.78,760.949,762.914,137976.10054996
2021-05-28,784.486,794.289,767.815,768.798,289820.4575306
2021-05-27,789.387,790.37,772.717,772.717,193859.29852523
2021-05-26,796.254,801.156,787.423,788.405,267079.58067875
2021-05-25,815.861,822.727,800.173,800.173,259737.79969645
2021-05-24,811.942,827.629,806.057,821.745,326125.23695498
2021-05-21,815.861,831.559,810.959,816.843,475114.51287551
2021-05-20,781.539,821.745,778.601,818.808,924530.27282737
2021-05-19,761.931,779.584,759.967,775.664,214764.98208006
2021-05-18,754.083,778.601,750.163,771.735,259839.58691391
2021-05-17,773.7,776.637,751.145,757.03,288495.20811513
2021-05-14,769.78,781.539,761.931,773.7,417496.90102646
2021-05-13,744.279,767.815,742.314,761.931,376603.63446242
2021-05-12,758.984,778.601,742.314,758.984,775846.35855923
2021-05-11,724.672,779.584,722.707,773.7,1524159.778692
2021-05-10,712.903,726.627,711.921,718.788,282070.51988421
2021-05-07,711.921,717.805,707.019,707.019,146032.40764297
2021-05-06,710.939,721.725,710.939,712.903,146032.40764297
2021-04-30,707.019,716.823,704.072,709.956,134508.28059662
2021-04-28,708.974,708.974,700.153,703.09,151947.15199234
2021-04-27,706.037,719.76,703.09,708.974,176217.86048882
2021-04-26,696.233,712.903,692.304,708.002,150519.10756517
2021-04-23,699.171,711.921,696.233,700.153,143789.05768187
2021-04-22,710.939,713.886,699.171,706.037,182132.60483819
2021-04-21,725.644,730.556,709.956,710.939,524165.87375002
2021-04-20,705.055,723.689,704.072,720.742,392410.88699604
2021-04-19,707.019,713.886,705.055,711.921,130327.95012104
2021-04-16,720.742,720.742,706.037,707.019,140117.6632936
2021-04-15,708.002,719.76,704.072,715.841,162246.80904644
2021-04-14,713.886,717.805,707.019,709.956,128798.1184764
2021-04-13,715.841,724.672,709.956,714.858,227410.78410696
2021-04-12,698.188,721.725,693.286,718.788,465936.53080196
2021-04-09,687.402,700.153,682.5,697.216,347336.2821622
2021-04-08,686.42,688.385,676.616,688.385,265754.33126328
2021-04-07,668.777,682.5,667.795,681.518,220577.93921197
2021-04-06,684.465,688.385,668.777,668.777,244338.7038269
2021-04-05,699.171,700.153,682.5,684.465,295328.05301012
2021-04-02,686.42,708.002,685.447,694.269,591368.61654248
2021-04-01,691.332,691.332,678.581,678.581,156740.22136115
2021-03-31,694.269,701.135,681.518,685.447,486434.05769271
2021-03-30,680.536,703.09,668.777,698.188,667546.7747678
2021-03-29,690.31,705.888,683.493,685.447,918099.53783107
2021-03-26,633.84,685.447,627.033,682.52,1936852.5246131
2021-03-25,623.123,633.84,620.216,629.94,146460.72019169
2021-03-24,633.84,634.812,622.151,623.123,190007.50896938
2021-03-23,647.473,647.473,632.867,633.84,246291.8090491
2021-03-22,644.556,650.401,640.657,643.584,197814.89088701
2021-03-19,635.785,645.519,634.812,644.556,150158.31723
2021-03-18,640.657,643.584,633.84,637.739,166488.61497019
2021-03-17,638.712,642.601,633.84,640.657,133519.63445473
2021-03-16,639.674,645.519,631.895,637.739,229653.12627383
2021-03-15,633.84,642.601,630.922,642.601,339036.08886497
2021-03-12,632.867,636.767,628.968,632.867,161147.305539
2021-03-11,632.867,635.785,627.033,632.867,136600.46142287
2021-03-10,637.739,638.712,628.968,628.968,225134.17693619
2021-03-09,625.078,633.84,614.371,632.867,407747.49962319
2021-03-08,613.399,623.123,610.472,615.344,194630.26111294
2021-03-05,604.627,608.527,590.031,607.555,217226.01559534
2021-03-04,604.627,605.6,590.031,604.627,304629.99377425
2021-03-03,619.234,619.234,607.555,608.527,155087.43882018
2021-03-02,623.123,623.123,610.472,611.444,168131.31956884
2021-03-01,613.399,622.151,611.444,620.216,192165.19642073
2021-02-26,622.151,623.123,610.472,610.472,235712.99299265
2021-02-25,625.078,630.922,617.289,626.05,275152.01247948
2021-02-24,630.922,630.922,620.216,624.106,276178.95480219
2021-02-22,635.785,643.584,632.867,632.867,190418.68901616
2021-02-19,642.601,642.601,626.05,633.84,300110.03664238
2021-02-18,654.29,655.263,642.601,643.584,120989.72876454
2021-02-17,651.363,657.208,646.491,654.29,207879.73188499
2021-02-16,659.152,662.08,652.336,652.336,217123.22058364
2021-02-15,663.042,665.969,658.18,662.08,151185.25955272
2021-02-12,663.042,671.814,660.125,664.024,127665.3577593
2021-02-10,656.235,673.768,655.263,664.024,325170.85581699
2021-02-09,676.676,677.658,654.29,656.235,563348.91350184
2021-02-08,684.475,695.182,664.024,670.841,1095783.7389279
2021-02-05,717.577,727.301,711.733,727.301,477383.05769242
2021-02-04,711.733,721.467,709.778,721.467,325479.24085207
2021-02-03,695.182,705.888,695.182,702.971,158990.62588188
2021-02-02,698.099,701.998,693.227,696.154,119756.18862421
2021-02-01,684.475,699.071,684.475,693.227,141941.77085406
2021-01-29,701.026,707.843,686.41,688.365,180149.26578902
2021-01-28,691.292,701.026,684.475,696.154,354032.0670416
2021-01-27,715.622,717.577,701.026,707.843,154266.08652086
2021-01-26,723.412,731.211,708.815,708.815,394909.20889792
2021-01-25,710.76,722.439,707.843,719.522,256973.42011725
2021-01-22,698.099,712.705,695.182,708.815,316645.92440596
2021-01-21,696.154,701.026,693.227,700.044,120680.33593523
2021-01-20,696.154,701.998,691.292,698.099,214453.57366228
2021-01-19,700.044,701.998,693.227,696.154,146871.90023847
2021-01-18,695.182,701.998,690.31,697.126,187030.48480716
2021-01-15,684.475,700.044,684.475,699.071,256870.62510555
2021-01-14,691.292,694.209,683.493,689.337,191856.81138565
2021-01-13,701.998,704.916,694.209,694.209,216403.65550178
2021-01-12,691.292,701.998,689.337,700.044,349307.52768057
2021-01-08,671.814,691.292,671.814,688.365,380325.4185623
2021-01-07,673.768,686.41,667.924,671.814,334311.54950395
2021-01-06,669.859,678.631,664.024,666.942,251427.5284569
2021-01-05,652.336,671.814,646.491,669.859,285320.65628338
2021-01-04,657.208,657.208,642.601,656.235,198225.06313955
2020-12-30,658.18,662.08,652.336,657.208,174602.36633444
2020-12-29,640.657,660.125,638.712,658.18,252248.88075623
2020-12-28,630.922,645.519,626.05,639.674,383406.24553044
2020-12-25,630.922,631.895,623.123,628.968,139066.53390931
2020-12-24,626.05,630.922,622.151,630.922,138757.14107999
2020-12-23,635.785,636.767,623.123,628.968,149541.54715984
2020-12-22,638.712,643.584,621.188,628.968,348896.3476338
2020-12-21,643.584,647.473,640.657,644.556,205414.66719278
2020-12-18,645.519,652.336,642.601,645.519,220512.43258687
2020-12-17,651.363,652.336,637.739,643.584,249886.61107571
2020-12-16,652.336,653.308,642.601,648.446,135470.72408846
2020-12-15,642.601,654.29,642.601,646.491,194220.08886039
2020-12-14,637.739,654.29,636.767,648.446,221950.55495636
2020-12-11,645.519,650.401,633.84,638.712,319213.78410986
2020-12-10,643.584,650.401,643.584,648.446,127665.3577593
2020-12-09,655.263,655.263,645.519,651.363,124994.7030437
2020-12-08,642.601,654.29,641.629,651.363,173267.03897664
2020-12-07,652.336,653.308,640.657,644.556,370053.9797467
2020-12-04,660.125,660.125,652.336,654.29,251633.11848029
2020-12-03,654.29,662.08,649.418,662.08,275460.39751456
2020-12-02,649.418,664.997,647.473,659.152,291379.51520797
2020-12-01,664.997,664.997,645.519,651.363,446159.5767873
2020-11-30,674.731,677.658,659.152,659.152,422023.91271795
2020-11-27,671.814,680.575,666.942,680.575,360502.10601296
2020-11-26,668.887,673.768,664.997,671.814,256049.27280623
2020-11-25,676.676,677.658,663.042,666.942,302986.28138137
2020-11-24,673.768,679.603,664.997,669.859,261595.16446658
2020-11-20,661.107,668.887,656.235,668.887,191445.63133887
2020-11-19,664.997,667.924,656.235,663.042,212808.85347516
2020-11-18,663.042,668.887,662.08,664.997,188981.5744409
2020-11-17,685.447,685.447,662.08,665.969,377757.5588584
2020-11-16,678.631,686.41,673.768,679.603,315721.77709494
2020-11-13,685.447,708.815,674.731,682.52,1055111.1793007
2020-11-12,674.731,682.52,670.841,672.786,335338.49182666
2020-11-11,670.841,679.603,663.042,671.814,351155.82230261
2020-11-10,661.107,671.814,652.336,668.887,540034.60173181
2020-11-09,678.631,681.548,643.584,658.18,919948.84024734
2020-11-06,670.841,677.658,662.08,672.786,472144.54327292
2020-11-05,682.52,684.475,669.859,680.575,307402.43570731
2020-11-04,666.942,674.731,660.125,672.786,261903.54950166
2020-11-02,650.401,661.107,642.601,658.18,318802.60406309
2020-10-30,672.786,672.786,647.473,648.446,337290.58925463
2020-10-29,657.208,672.786,652.336,669.859,336982.20421954
2020-10-28,679.603,685.447,660.125,666.942,450371.14888408
2020-10-27,672.786,683.493,668.887,680.575,333491.20499886
2020-10-26,684.475,691.292,678.631,682.52,252968.44583809
2020-10-23,686.41,692.254,676.676,687.392,318186.84178715
2020-10-22,700.044,700.044,677.658,684.475,426132.68980304
2020-10-21,696.154,718.549,689.337,697.126,636784.86362108
2020-10-20,686.41,688.365,675.703,686.41,253481.41310233
2020-10-19,680.575,690.31,668.887,690.31,352286.56743125
2020-10-16,692.254,699.071,671.814,675.703,638735.95325481
2020-10-15,697.126,705.888,684.475,691.292,671191.96650603
2020-10-14,709.778,715.622,698.099,702.971,295796.67732814
2020-10-13,725.366,728.284,706.861,713.677,437943.03041136
2020-10-12,703.943,733.146,703.943,731.211,709501.24865845
2020-10-09,688.365,701.026,679.603,699.071,502649.46689041
2020-10-08,701.998,701.998,687.392,689.337,365227.65316822
2020-10-07,691.292,701.998,685.447,699.071,317468.28449952
2020-10-06,702.971,712.705,696.154,697.126,296515.23461577
2020-10-05,695.182,702.971,691.292,694.209,260260.84490301
2020-10-02,717.577,718.549,684.475,689.337,718950.3273805
2020-09-30,726.339,746.779,715.622,717.577,587690.16759458
2020-09-29,707.843,730.228,701.998,724.394,545991.67343894
2020-09-28,716.595,718.549,700.044,708.815,617783.91116529
2020-09-25,724.394,725.366,712.705,716.595,568279.04288625
2020-09-24,768.202,768.202,720.494,724.394,1301814.1683966
2020-09-23,783.781,790.598,755.551,769.175,1314755.2541336
